state,elderly_mode,school_mode,mask,ILIp,pca_1,date,resid_av7,unweighted_ili,Hospitalization_weeklysum,Hospitalization_weeklyave,Hospitalization_weeklysum_pop
OR,2.0,1.0,0.4696,0.0,6.369477859641199,2021-06-13,4.85714285714286,0.623624,0.0,0.0,0.0
PA,1.0,1.7142857142857142,0.2842,4.6731232e-05,1.5208586368783403,2021-06-13,4.142857142857141,0.687224,22.0,3.142857142857143,1.69074e-06
RI,2.0,1.0,0.2862,0.0,-9.145408524864376,2021-06-13,3.0,0.270835,0.0,0.0,0.0
SC,2.0,1.0,0.2867,0.0,42.74998311717079,2021-06-13,3.0,0.697956,5.0,0.7142857142857143,9.62785e-07
SD,2.0,1.0,0.1125,0.0,76.93831733942619,2021-06-13,-0.4285714285714289,0.640469,9.0,1.2857142857142858,1.00428e-05
TN,1.0,1.0,0.2228,0.0,26.358149413826972,2021-06-13,3.14285714285714,1.28356,6.0,0.8571428571428571,8.61036e-07
TX,2.0,1.0,0.3824,2.454214e-05,6.806737375495636,2021-06-13,5.0,1.75301,28.0,4.0,9.47262e-07
UT,2.0,1.0,0.1534,0.0,15.872724361991482,2021-06-13,3.71428571428571,1.40765,0.0,0.0,0.0
VA,1.0,2.0,0.3278,0.0,3.20060082543679,2021-06-13,5.857142857142861,1.19407,28.0,4.0,3.23424e-06
VT,2.0,2.0,0.2804,0.0,-1.390052856881213,2021-06-13,3.28571428571429,0.753405,0.0,0.0,0.0
WA,2.0,1.0,0.4344,0.0,-5.486408545456912,2021-06-13,6.0,0.735378,0.0,0.0,0.0
WI,2.0,2.0,0.1568,4.3496065e-05,26.8099778765303,2021-06-13,2.0,0.649195,1.0,0.1428571428571428,1.70065e-07
WV,2.0,0.0,0.2691,0.0,37.21496581333704,2021-06-13,2.71428571428571,0.243773,0.0,0.0,0.0
WY,2.0,0.0,0.1137,0.0,75.95622611743957,2021-06-13,-0.7142857142857142,0.568643,10.0,1.4285714285714286,1.72568e-05
AK,2.0,1.0,0.1711,2.8523388527400003e-06,82.1729322973559,2021-06-20,1.42857142857143,0.7977989999999999,7.0,1.0,9.53442e-06
AL,1.0,0.0,0.2233,5.58845e-05,25.79066406186883,2021-06-20,4.28571428571429,1.11769,20.0,2.857142857142857,3.96052e-06
AR,2.0,1.0,0.1923,0.0,36.068278692935,2021-06-20,2.57142857142857,1.2955299999999998,4.0,0.5714285714285714,1.32095e-06
AZ,2.0,1.0,0.3163,0.0,-3.298467556003868,2021-06-20,6.142857142857139,0.7686850000000001,9.0,1.2857142857142858,1.23884e-06
CA,2.0,2.0,0.4947,1.6158800000000002e-05,-21.4100254452027,2021-06-20,6.142857142857139,1.15886,9.0,1.2857142857142858,2.29926e-07
CO,2.0,2.0,0.1828,0.0,6.763756486547581,2021-06-20,3.71428571428571,1.08229,0.0,0.0,0.0
CT,1.0,2.0,0.2852,0.0,8.923956763879307,2021-06-20,3.4285714285714306,0.834309,0.0,0.0,0.0
DE,1.0,2.0,0.2933,0.0,7.320917433786031,2021-06-20,3.85714285714286,0.482063,0.0,0.0,0.0
GA,2.0,1.0,0.2892,7.579992e-05,8.390838674692121,2021-06-20,5.28571428571428,1.80476,4.0,0.5714285714285714,3.70781e-07
HI,2.0,1.5714285714285714,0.5823,0.0,-16.883152650876248,2021-06-20,7.0,0.550122,0.0,0.0,0.0
IA,2.0,1.0,0.1203,0.0,40.21157350844204,2021-06-20,1.42857142857143,0.780089,0.0,0.0,0.0
ID,2.0,1.0,0.1076,2.8773942748200003e-06,64.2322078225983,2021-06-20,0.0,0.8048069999999999,0.0,0.0,0.0
IL,1.0,1.0,0.2845,0.000146455294,2.1581785915058105,2021-06-20,3.71428571428571,0.818186,3.0,0.4285714285714285,2.36472e-07
IN,1.0,2.0,0.1904,0.0,32.34529457885975,2021-06-20,2.14285714285714,0.959541,2.0,0.2857142857142857,2.93534e-07
KS,2.0,0.0,0.1458,0.0,37.4928138752661,2021-06-20,1.57142857142857,0.90559,0.0,0.0,0.0
KY,1.0,0.1428571428571428,0.1871,0.0,31.07261896086093,2021-06-20,2.85714285714286,0.775316,1.0,0.1428571428571428,2.21897e-07
LA,2.0,2.0,0.268,0.0,12.359848303250777,2021-06-20,4.57142857142857,1.32579,10.0,1.4285714285714286,2.16118e-06
MA,2.0,1.0,0.221,0.0,-17.047301135983734,2021-06-20,5.0,0.793913,0.0,0.0,0.0
MD,2.0,2.0,0.365,0.0,-12.612681609349348,2021-06-20,6.142857142857139,1.18003,2.0,0.2857142857142857,3.23907e-07
ME,1.0,1.0,0.1447,0.0,63.65260656505611,2021-06-20,1.14285714285714,0.6358659999999999,0.0,0.0,0.0
MI,2.0,2.0,0.2476,0.0,17.361953024186867,2021-06-20,3.71428571428571,0.220414,0.0,0.0,0.0
MN,1.0,2.0,0.1275,0.0,8.602187356504242,2021-06-20,3.4285714285714306,0.4250140000000001,1.0,0.1428571428571428,1.75086e-07
MO,2.0,1.0,0.1789,1.36127e-05,34.290940525275936,2021-06-20,1.85714285714286,1.36127,0.0,0.0,0.0
MS,1.0,2.0,0.2783,0.0,44.27680652673227,2021-06-20,3.4285714285714306,2.05265,9.0,1.2857142857142858,3.05128e-06
MT,2.0,1.0,0.0944,0.0,93.9339182907234,2021-06-20,-0.857142857142857,0.705671,1.0,0.1428571428571428,9.03974e-07
NC,1.0,1.0,0.2749,2.11429415992e-05,10.836853953931277,2021-06-20,3.71428571428571,0.753112,5.0,0.7142857142857143,4.73221e-07
ND,2.0,1.0,0.064,0.0,33.60727553895257,2021-06-20,-0.857142857142857,0.839793,1.0,0.1428571428571428,1.28546e-06
NE,2.0,0.0,0.1218,0.0,45.17045709831542,2021-06-20,1.57142857142857,1.5234,0.0,0.0,0.0
NH,2.0,1.0,0.2015,0.0,25.454991603110468,2021-06-20,2.85714285714286,0.0,5.0,0.7142857142857143,3.60359e-06
NJ,2.0,2.0,0.3619,1.15080318822e-05,-0.8622724185576984,2021-06-20,5.14285714285714,1.85682,18.0,2.571428571428572,1.94217e-06
NM,2.0,1.0,0.359,1.553235226e-05,16.724091763486655,2021-06-20,4.142857142857141,1.05247,6.0,0.8571428571428571,2.83463e-06
NV,2.0,1.0,0.2743,9.563827323e-06,4.158931998087138,2021-06-20,4.85714285714286,0.852619,7.0,1.0,2.22476e-06
NY,2.0,2.0,0.3692,8.82329e-06,-14.739635237245231,2021-06-20,4.42857142857143,1.26047,1.0,0.1428571428571428,5.03588e-08
OH,2.0,1.0,0.1631,0.0,23.75755134787701,2021-06-20,3.14285714285714,1.39526,2.0,0.2857142857142857,1.70005e-07
OK,2.0,2.0,0.1691,0.0,36.9070244295308,2021-06-20,2.57142857142857,0.308642,6.0,0.8571428571428571,1.5033e-06
OR,2.0,1.0,0.432,2.492632e-06,9.93817468762437,2021-06-20,3.28571428571429,0.623158,1.0,0.1428571428571428,2.34946e-07
PA,1.0,0.0,0.2436,0.0,-0.5138098845784251,2021-06-20,4.0,0.701828,9.0,1.2857142857142858,6.91666e-07
RI,2.0,1.0,0.2391,0.0,-7.070347358386861,2021-06-20,2.71428571428571,0.313885,0.0,0.0,0.0
SC,2.0,1.0,0.251,0.0,41.64378798080961,2021-06-20,3.28571428571429,0.937643,0.0,0.0,0.0
SD,2.0,1.0,0.0921,0.0,80.85313644275172,2021-06-20,-0.5714285714285711,0.815904,4.0,0.5714285714285714,4.46347e-06
TN,1.0,1.0,0.1983,0.0,27.25250208480673,2021-06-20,2.57142857142857,1.2867,6.0,0.8571428571428571,8.61036e-07
TX,2.0,1.0,0.3477,3.981846e-05,6.574650448353259,2021-06-20,5.0,1.80993,30.0,4.285714285714286,1.01492e-06
UT,2.0,1.0,0.1247,0.0,14.996532522076937,2021-06-20,3.4285714285714306,1.39361,5.0,0.7142857142857143,1.4974e-06
VA,1.0,2.0,0.2867,0.0,3.933715609096283,2021-06-20,5.28571428571429,1.29455,20.0,2.857142857142857,2.31017e-06
VT,1.0,0.2857142857142857,0.1974,0.0,-2.302525534277068,2021-06-20,3.14285714285714,0.660611,0.0,0.0,0.0
WA,2.0,1.0,0.3841,0.0,0.3370630209066282,2021-06-20,4.42857142857143,0.759167,0.0,0.0,0.0
WI,2.0,0.2857142857142857,0.1299,5.3804817e-05,24.28966590449056,2021-06-20,2.28571428571429,0.664257,0.0,0.0,0.0
WV,2.0,0.0,0.2162,0.0,34.88007100507295,2021-06-20,2.42857142857143,0.306108,5.0,0.7142857142857143,2.8003e-06
WY,2.0,0.0,0.0848,0.0,72.47362153874484,2021-06-20,-0.5714285714285711,0.995851,2.0,0.2857142857142857,3.45135e-06
AK,2.0,1.0,0.1532,7.2006211666e-06,86.57680672414295,2021-06-27,0.0,0.81187,7.0,1.0,9.53442e-06
AL,1.0,0.0,0.2148,0.0,30.24229384695901,2021-06-27,3.14285714285714,1.17794,13.0,1.8571428571428568,2.57434e-06
AR,2.0,1.0,0.1871,0.0,36.21689989519936,2021-06-27,2.57142857142857,1.70305,3.0,0.4285714285714285,9.90713e-07
AZ,2.0,1.0,0.2811,0.0,-4.979413308765384,2021-06-27,5.571428571428571,0.718426,3.0,0.4285714285714285,4.12946e-07
CA,2.0,2.0,0.4298,0.0,-22.53835278982896,2021-06-27,5.571428571428571,1.25905,15.0,2.142857142857143,3.8321e-07
CO,2.0,2.0,0.162,0.0,5.096326773221016,2021-06-27,3.71428571428571,1.1585299999999998,0.0,0.0,0.0
CT,1.0,2.0,0.2536,0.0,7.508608579981415,2021-06-27,3.4285714285714306,0.742755,0.0,0.0,0.0
DE,1.0,2.0,0.247,0.0,8.680882982659101,2021-06-27,3.5714285714285694,0.5237390000000001,0.0,0.0,0.0
GA,2.0,1.0,0.2651,0.0001813208799999,10.423587969005965,2021-06-27,4.28571428571429,1.74347,2.0,0.2857142857142857,1.85391e-07
HI,2.0,1.0,0.5692,0.0,-17.064052265808513,2021-06-27,5.71428571428571,0.665927,0.0,0.0,0.0
IA,2.0,1.0,0.1047,0.0,38.93584229550442,2021-06-27,1.42857142857143,0.565611,0.0,0.0,0.0
ID,2.0,1.0,0.0909,5.93504239568e-06,63.06766536912832,2021-06-27,-0.142857142857143,0.669176,1.0,0.1428571428571428,5.25123e-07
IL,1.0,1.0,0.257,0.0,-3.329837552763634,2021-06-27,4.71428571428571,0.796784,5.0,0.7142857142857143,3.94121e-07
IN,1.0,2.0,0.1782,0.0,29.82250416792616,2021-06-27,2.71428571428571,0.841483,13.0,1.8571428571428568,1.90797e-06
KS,2.0,0.0,0.1293,0.0,35.72862665855445,2021-06-27,2.57142857142857,1.30533,4.0,0.5714285714285714,1.36151e-06
KY,1.0,0.0,0.1632,0.0,30.340171475020856,2021-06-27,2.42857142857143,0.794523,1.0,0.1428571428571428,2.21897e-07
LA,2.0,1.2857142857142858,0.254,0.0,14.255457348045882,2021-06-27,3.5714285714285694,1.3461,3.0,0.4285714285714285,6.48355e-07
MA,2.0,1.0,0.2013,0.0,-17.95500609470091,2021-06-27,5.14285714285714,0.7232310000000001,,,
MD,2.0,2.0,0.3344,0.0,-12.756411976263976,2021-06-27,5.428571428571429,1.00251,12.0,1.7142857142857142,1.94344e-06
ME,1.0,1.0,0.1229,0.0,66.62200346969571,2021-06-27,0.857142857142857,0.632788,0.0,0.0,0.0
MI,2.0,1.5714285714285714,0.2113,0.0,14.166841284709188,2021-06-27,4.28571428571428,0.257511,0.0,0.0,0.0
MN,1.0,2.0,0.1079,0.0,9.493223624275458,2021-06-27,3.28571428571429,0.425129,0.0,0.0,0.0
MO,2.0,1.0,0.1699,0.0,30.59943097205033,2021-06-27,3.28571428571429,1.27581,2.0,0.2857142857142857,3.24158e-07
MS,1.0,2.0,0.2656,0.0,48.42407430280956,2021-06-27,2.57142857142857,1.93832,9.0,1.2857142857142858,3.05128e-06
MT,1.4285714285714286,1.0,0.0865,0.0,100.66698119860028,2021-06-27,-1.85714285714286,0.617589,0.0,0.0,0.0
NC,1.0,1.0,0.2533,3.83093439564e-05,12.995205661920314,2021-06-27,3.0,0.910668,7.0,1.0,6.6251e-07
ND,2.0,1.0,0.0741,0.0,33.28337472291099,2021-06-27,-1.28571428571429,0.807658,3.0,0.4285714285714285,3.85637e-06
NE,2.0,0.0,0.107,0.0,42.29523807052696,2021-06-27,1.7142857142857095,1.34494,0.0,0.0,0.0
NH,2.0,1.0,0.1588,0.0,22.602989014815545,2021-06-27,3.14285714285714,0.212314,0.0,0.0,0.0
NJ,2.0,2.0,0.3274,6.4927023798e-06,-2.468903517947047,2021-06-27,4.85714285714286,2.00949,2.0,0.2857142857142857,2.15797e-07
NM,2.0,1.0,0.3253,6.9556200000000005e-06,13.799956405234532,2021-06-27,4.42857142857143,1.15927,0.0,0.0,0.0
NV,2.0,1.0,0.2501,0.0,3.624088979664204,2021-06-27,4.142857142857141,1.70397,2.0,0.2857142857142857,6.35647e-07
NY,2.0,2.0,0.3327,5.05284e-06,-15.96503529251825,2021-06-27,4.42857142857143,1.26321,0.0,0.0,0.0
OH,2.0,1.0,0.1425,0.0,25.97535326093841,2021-06-27,2.42857142857143,1.16185,0.0,0.0,0.0
OK,2.0,2.0,0.1571,0.0,32.58295019083834,2021-06-27,3.4285714285714306,0.126302,6.0,0.8571428571428571,1.5033e-06
OR,2.0,1.0,0.3745,5.599580000000001e-06,4.781216619677522,2021-06-27,3.85714285714286,0.559958,0.0,0.0,0.0
PA,1.0,0.0,0.2079,0.0,0.2065282845480039,2021-06-27,3.4285714285714306,0.6698529999999999,13.0,1.8571428571428568,9.99073e-07
RI,2.0,1.0,0.1939,0.0,-8.909959688871849,2021-06-27,2.57142857142857,0.381443,0.0,0.0,0.0
SC,2.0,1.0,0.2313,0.0,43.13037721330876,2021-06-27,2.57142857142857,0.7207319999999999,0.0,0.0,0.0
SD,2.0,1.0,0.0894,0.0,78.52449507277905,2021-06-27,-0.5714285714285711,0.827997,2.0,0.2857142857142857,2.23173e-06
TN,1.0,1.0,0.1811,0.0,26.722719540475204,2021-06-27,2.42857142857143,1.32077,5.0,0.7142857142857143,7.1753e-07
TX,2.0,1.0,0.3247,2.87657e-05,4.244710795472173,2021-06-27,5.14285714285714,1.6921,43.0,6.142857142857143,1.45472e-06
UT,2.0,1.0,0.1052,0.0,13.79314660941207,2021-06-27,2.71428571428571,1.39101,0.0,0.0,0.0
VA,1.0,2.0,0.2629,0.0,4.432372939442618,2021-06-27,4.71428571428571,1.29501,22.0,3.142857142857143,2.54119e-06
VT,1.0,0.0,0.1446,0.0,-3.5560504933747783,2021-06-27,3.0,0.520833,0.0,0.0,0.0
WA,2.0,1.0,0.3319,0.0,-3.193627448564165,2021-06-27,4.28571428571429,0.710404,0.0,0.0,0.0
WI,2.0,0.0,0.1199,5.267040000000001e-06,22.051185505785007,2021-06-27,2.71428571428571,0.65838,0.0,0.0,0.0
WV,2.0,0.0,0.1788,0.0,36.90179065213408,2021-06-27,1.42857142857143,0.149124,0.0,0.0,0.0
WY,2.0,0.0,0.0851,0.0,76.37754830556553,2021-06-27,-0.4285714285714289,0.492409,0.0,0.0,0.0
AK,2.0,1.0,0.1464,1.133492958e-05,83.14847985770635,2021-07-04,2.42857142857143,1.10931,7.0,1.0,9.53442e-06
AL,1.0,0.0,0.2189,0.0,27.089762950941665,2021-07-04,5.428571428571429,1.1695,18.0,2.571428571428572,3.56447e-06
AR,2.0,1.0,0.1949,0.0,36.893924750838046,2021-07-04,3.71428571428571,1.76354,1.0,0.1428571428571428,3.30238e-07
AZ,2.0,0.5714285714285714,0.2569,0.0,-6.452417029439671,2021-07-04,7.142857142857139,0.827283,13.0,1.8571428571428568,1.78943e-06
CA,2.0,2.0,0.3982,0.0,-22.57876519134134,2021-07-04,7.142857142857139,1.31055,5.0,0.7142857142857143,1.27737e-07
CO,2.0,2.0,0.1493,0.0,5.506622312514928,2021-07-04,4.57142857142857,0.974223,1.0,0.1428571428571428,1.72079e-07
CT,1.0,2.0,0.2391,0.0,4.762445776214896,2021-07-04,6.142857142857139,0.880235,0.0,0.0,0.0
DE,1.0,2.0,0.2226,0.0,10.513395255545412,2021-07-04,5.428571428571429,0.527413,0.0,0.0,0.0
GA,2.0,1.0,0.252,4.020478e-05,6.251004470209431,2021-07-04,6.0,1.82749,13.0,1.8571428571428568,1.20504e-06
HI,2.0,1.0,0.5701,0.0,-17.659166902239683,2021-07-04,8.285714285714281,0.835476,0.0,0.0,0.0
IA,2.0,1.0,0.1014,0.0,39.14911246407269,2021-07-04,2.0,0.609225,0.0,0.0,0.0
ID,2.0,1.0,0.0883,7.051247657999999e-06,66.67481012425013,2021-07-04,1.42857142857143,0.690081,0.0,0.0,0.0
IL,1.0,1.0,0.238,0.0,-0.4902718572608324,2021-07-04,4.28571428571429,0.904422,6.0,0.8571428571428571,4.72945e-07
IN,1.0,2.0,0.1573,0.0,30.690447241324048,2021-07-04,3.4285714285714306,0.897998,3.0,0.4285714285714285,4.403e-07
KS,2.0,0.0,0.1318,0.0,39.23073459449919,2021-07-04,2.71428571428571,1.1906,1.0,0.1428571428571428,3.40377e-07
KY,1.0,0.0,0.1461,0.0,27.373543839730367,2021-07-04,4.142857142857141,0.973796,0.0,0.0,0.0
LA,1.8571428571428568,1.0,0.2412,0.0,13.013809082900496,2021-07-04,5.428571428571429,1.54795,5.0,0.7142857142857143,1.08059e-06
MA,2.0,1.0,0.1879,0.0,-23.395554506465523,2021-07-04,7.571428571428571,0.855239,,,
MD,2.0,2.0,0.321,0.0,-14.983069275449628,2021-07-04,7.142857142857139,1.17329,2.0,0.2857142857142857,3.23907e-07
ME,1.0,1.0,0.1156,0.0,72.19423334546565,2021-07-04,3.0,0.745712,0.0,0.0,0.0
MI,2.0,1.0,0.1772,0.0,17.787641281399775,2021-07-04,3.85714285714286,0.3003,0.0,0.0,0.0
MN,1.0,2.0,0.0997,0.0,3.771089911042696,2021-07-04,4.28571428571429,0.388845,0.0,0.0,0.0
MO,2.0,1.0,0.1609,0.0,33.739401421440085,2021-07-04,3.14285714285714,1.5016,6.0,0.8571428571428571,9.72475e-07
MS,1.7142857142857142,2.0,0.2653,0.0,47.44781990455022,2021-07-04,4.57142857142857,2.16285,7.0,1.0,2.37321e-06
MT,1.0,1.0,0.0713,0.0,99.54691444598046,2021-07-04,-1.11022302462516e-16,0.5694319999999999,0.0,0.0,0.0
NC,1.0,1.0,0.2319999999999999,0.0,10.637380878938291,2021-07-04,4.42857142857143,0.943103,5.0,0.7142857142857143,4.73221e-07
ND,2.0,1.0,0.0685,0.0,24.472508773807142,2021-07-04,0.4285714285714289,0.936494,0.0,0.0,0.0
NE,2.0,0.0,0.0902,0.0,40.362986566726185,2021-07-04,3.0,1.46509,0.0,0.0,0.0
NH,2.0,1.0,0.1336,0.0,21.478778635962275,2021-07-04,5.857142857142861,0.0,0.0,0.0,0.0
NJ,2.0,2.0,0.31,2.5225300168000004e-05,-4.473852324886534,2021-07-04,7.142857142857139,1.99112,8.0,1.1428571428571428,8.63189e-07
NM,2.0,1.0,0.2967,6.4583000000000005e-06,17.318788573669114,2021-07-04,4.85714285714286,1.29166,0.0,0.0,0.0
NV,2.0,1.0,0.2428,0.0,3.637117513543485,2021-07-04,5.571428571428571,1.47,1.0,0.1428571428571428,3.17823e-07
NY,2.0,2.0,0.3099,5.6933e-06,-21.070224587796357,2021-07-04,6.142857142857139,1.13866,2.0,0.2857142857142857,1.00718e-07
OH,2.0,1.0,0.1291,0.0,24.50607004156056,2021-07-04,3.71428571428571,1.24832,7.0,1.0,5.95018e-07
OK,2.0,2.0,0.1472,6.836115e-06,35.07347594601623,2021-07-04,4.142857142857141,0.5258550000000001,5.0,0.7142857142857143,1.25275e-06
OR,2.0,1.0,0.2771,7.90075e-06,8.395800231959509,2021-07-04,4.42857142857143,0.718232,1.0,0.1428571428571428,2.34946e-07
PA,1.0,0.0,0.1756,0.0,-2.9640777905249265,2021-07-04,5.28571428571429,0.740297,11.0,1.5714285714285714,8.4537e-07
RI,2.0,0.1428571428571428,0.1937,0.0,-12.166655904193547,2021-07-04,5.71428571428571,0.373244,0.0,0.0,0.0
SC,2.0,1.0,0.2191,0.0,40.743647130031455,2021-07-04,4.57142857142857,0.7634569999999999,0.0,0.0,0.0
SD,2.0,1.0,0.091,0.0,80.57615312204122,2021-07-04,1.14285714285714,0.752674,2.0,0.2857142857142857,2.23173e-06
TN,1.0,1.0,0.1672,0.0,24.19601454069446,2021-07-04,4.28571428571429,1.56314,1.0,0.1428571428571428,1.43506e-07
TX,2.0,1.0,0.3014,3.65769e-05,3.203811713168456,2021-07-04,7.0,1.9251,58.0,8.285714285714286,1.96219e-06
UT,2.0,1.0,0.1078,0.0,11.746475915210029,2021-07-04,4.28571428571429,1.71183,2.0,0.2857142857142857,5.98961e-07
VA,1.0,1.4285714285714286,0.2471,0.0,3.875987277692963,2021-07-04,6.142857142857139,1.35666,14.0,2.0,1.61712e-06
VT,1.0,0.0,0.0973,0.0,2.4904565337274085,2021-07-04,4.57142857142857,0.695187,0.0,0.0,0.0
WA,2.0,1.0,0.271,0.0,-0.3688129343166687,2021-07-04,5.28571428571429,0.741317,0.0,0.0,0.0
WI,2.0,0.0,0.1133,0.0,26.049493935575214,2021-07-04,3.14285714285714,0.735224,0.0,0.0,0.0
WV,2.0,0.0,0.1632,0.0,36.47031229511757,2021-07-04,2.71428571428571,0.319022,0.0,0.0,0.0
WY,2.0,0.0,0.0863,0.0,77.422065275131,2021-07-04,0.4285714285714289,0.357622,0.0,0.0,0.0
AK,2.0,1.0,0.1245,2.7339978099e-06,89.21565805688161,2021-07-11,1.7142857142857095,0.854922,7.0,1.0,9.53442e-06
AL,1.0,0.0,0.2075,6.371184e-05,29.216329796518927,2021-07-11,4.57142857142857,1.38504,14.0,2.0,2.77236e-06
AR,2.0,1.0,0.1903,0.0,37.30757481987342,2021-07-11,3.71428571428571,1.81906,2.0,0.2857142857142857,6.60475e-07
AZ,2.0,0.0,0.251,0.0,-4.892784065488836,2021-07-11,6.571428571428571,0.748827,1.0,0.1428571428571428,1.37649e-07
CA,2.0,2.0,0.3829999999999999,1.954296e-05,-21.484129493216624,2021-07-11,6.571428571428571,1.62525,9.0,1.2857142857142858,2.29926e-07
CO,2.0,2.0,0.1364,0.0,9.987218799382076,2021-07-11,4.0,1.11829,5.0,0.7142857142857143,8.60393e-07
CT,1.0,2.0,0.2319999999999999,0.0,4.194401501918431,2021-07-11,5.14285714285714,0.805708,0.0,0.0,0.0
DE,1.0,2.0,0.2205,3.58651677772e-06,8.083777390735634,2021-07-11,4.57142857142857,0.579581,0.0,0.0,0.0
GA,2.0,1.0,0.2549,4.169885999999999e-05,8.371991030300157,2021-07-11,5.428571428571429,1.98566,2.0,0.2857142857142857,1.85391e-07
HI,2.0,1.0,0.5875,0.0,-14.4833466529692,2021-07-11,7.0,0.989555,1.0,0.1428571428571428,6.91011e-07
IA,2.0,1.0,0.0987,0.0,40.85751520514369,2021-07-11,2.57142857142857,0.354108,0.0,0.0,0.0
ID,2.0,1.0,0.0841,2.381705242e-06,64.65376855692294,2021-07-11,1.0,0.7447600000000001,0.0,0.0,0.0
IL,1.0,1.0,0.2196,0.0,0.986905605989367,2021-07-11,4.71428571428571,0.938297,3.0,0.4285714285714285,2.36472e-07
IN,1.0,2.0,0.1396,0.0,30.36448754091875,2021-07-11,3.4285714285714306,1.02663,8.0,1.1428571428571428,1.17413e-06
KS,2.0,0.0,0.1301,0.0,37.789635557737135,2021-07-11,2.57142857142857,1.17939,0.0,0.0,0.0
KY,1.0,0.2857142857142857,0.1371,0.0,28.991913912133565,2021-07-11,3.85714285714286,1.0063,5.0,0.7142857142857143,1.10949e-06
LA,1.0,1.0,0.2375,0.0,14.346977072927952,2021-07-11,4.57142857142857,1.92808,10.0,1.4285714285714286,2.16118e-06
MA,2.0,1.0,0.1772,5.3509812e-05,-18.36693856586164,2021-07-11,6.71428571428571,0.786909,,,
MD,2.0,2.0,0.3068,0.0,-12.302438633255234,2021-07-11,6.428571428571429,1.48436,0.0,0.0,0.0
ME,1.0,1.0,0.11,0.0,74.10561328813627,2021-07-11,2.14285714285714,0.6308739999999999,0.0,0.0,0.0
MI,2.0,1.0,0.1598,8.863953e-06,18.69477014539712,2021-07-11,3.71428571428571,0.180897,0.0,0.0,0.0
MN,1.0,2.0,0.0971,0.0,10.921732158024495,2021-07-11,3.85714285714286,0.328817,0.0,0.0,0.0
MO,2.0,1.0,0.1623,0.0,31.366504946981184,2021-07-11,3.4285714285714306,1.8337900000000005,3.0,0.4285714285714285,4.86238e-07
MS,1.8571428571428568,1.1428571428571428,0.2656,0.0,46.91675622409823,2021-07-11,4.0,2.29224,1.0,0.1428571428571428,3.39031e-07
MT,1.0,1.0,0.0657,1.0309412e-05,104.0932735797662,2021-07-11,-0.285714285714286,0.606436,0.0,0.0,0.0
NC,1.0,1.0,0.2206,0.0,9.430716795892776,2021-07-11,4.71428571428571,1.05595,3.0,0.4285714285714285,2.83933e-07
ND,2.0,1.0,0.0507,8.7962044596e-06,34.67264762607718,2021-07-11,-0.7142857142857142,1.0669799999999998,4.0,0.5714285714285714,5.14182e-06
NE,2.0,0.0,0.0926,0.0,43.4455008697177,2021-07-11,1.7142857142857095,1.6974,0.0,0.0,0.0
NH,2.0,1.0,0.1185,2.97690148448e-06,23.012695781724982,2021-07-11,4.71428571428571,0.0980392,0.0,0.0,0.0
NJ,2.0,2.0,0.2951,1.39622643664e-05,-3.5210846717855024,2021-07-11,6.28571428571428,2.15368,8.0,1.1428571428571428,8.63189e-07
NM,2.0,1.0,0.261,6.7713e-06,16.6712996382531,2021-07-11,4.28571428571428,1.35426,0.0,0.0,0.0
NV,2.0,1.0,0.2493,1.45728129015e-05,2.7445587084011813,2021-07-11,5.428571428571429,1.51193,2.0,0.2857142857142857,6.35647e-07
NY,2.0,2.0,0.2913,0.0,-17.49363899929957,2021-07-11,5.571428571428571,1.1530200000000002,1.0,0.1428571428571428,5.03588e-08
OH,2.0,1.0,0.1198,0.0,24.747874537703577,2021-07-11,3.71428571428571,1.27144,0.0,0.0,0.0
OK,2.0,1.1428571428571428,0.1348,0.0,36.61325887555342,2021-07-11,3.4285714285714306,1.05023,6.0,0.8571428571428571,1.5033e-06
OR,2.0,1.0,0.206,3.321152e-06,11.650610548191157,2021-07-11,3.71428571428571,0.8302879999999999,1.0,0.1428571428571428,2.34946e-07
PA,1.0,0.0,0.1557,1.7003025e-05,0.9299558073654388,2021-07-11,4.71428571428571,0.680121,10.0,1.4285714285714286,7.68518e-07
RI,2.0,0.8571428571428571,0.1898,1.85518285612e-05,-11.50555091359418,2021-07-11,4.85714285714286,0.610973,0.0,0.0,0.0
SC,2.0,1.0,0.2099,0.0,41.39329417393024,2021-07-11,4.142857142857141,0.745028,5.0,0.7142857142857143,9.62785e-07
SD,2.0,1.0,0.0907,0.0,88.30523851945344,2021-07-11,0.857142857142857,0.776332,4.0,0.5714285714285714,4.46347e-06
TN,1.0,1.0,0.1655,0.0,24.76770144198717,2021-07-11,4.0,1.61905,3.0,0.4285714285714285,4.30518e-07
TX,2.0,1.0,0.2875,8.779997999999999e-05,4.716724244336758,2021-07-11,6.28571428571428,2.04186,85.0,12.142857142857142,2.87562e-06
UT,2.0,1.0,0.1124,1.28770767998e-05,13.660398997658191,2021-07-11,3.85714285714286,1.56199,0.0,0.0,0.0
VA,1.0,1.0,0.2273,0.0,3.735907434749138,2021-07-11,5.857142857142861,1.38145,22.0,3.142857142857143,2.54119e-06
VT,1.0,0.0,0.0756,0.0,2.1291674011336914,2021-07-11,3.71428571428571,0.687104,0.0,0.0,0.0
WA,2.0,1.0,0.2367,0.0,1.976456716282592,2021-07-11,4.71428571428571,0.770986,0.0,0.0,0.0
